budget,id,overview,popularity,release_date,revenue,title,vote_average,vote_count,release_year,return
2000000.0,43219.0,"Growing up in the Mission district of San Francisco, Che Rivera has always had to be tough to survive. He's a powerful man respected throughout the Mission barrio for his masculinity and his strength, as well as for his hobby building beautiful lowrider cars. A reformed inmate and recovering alcoholic, Che has worked hard to redeem his life and do right by his pride and joy: his only son, Jes, whom he has raised on his own after the death of his wife. Che's path to redemption is tested, however, when he discovers Jes is gay. To survive his neighborhood, Che has always lived with his fists. To survive as a complete man, he'll have to embrace a side of himself he's never shown.",0.827387,2009-01-19,0.0,La Mission,6.8,12.0,2009,0.0
105000000.0,278154.0,"Set after the events of Continental Drift, Scrat's epic pursuit of his elusive acorn catapults him outside of Earth, where he accidentally sets off a series of cosmic events that transform and threaten the planet. To save themselves from peril, Manny, Sid, Diego, and the rest of the herd leave their home and embark on a quest full of thrills and spills, highs and lows, laughter and adventure while traveling to exotic new lands and encountering a host of colorful new characters.",20.151037,2016-06-23,408579038.0,Ice Age: Collision Course,5.6,1170.0,2016,3.891228933333333
50000.0,14681.0,"After getting dumped by his girlfriend Tiffani (Rebekah Kochan), Caleb (Scott Lunsford) commiserates with his roommate Kyle (Jim Verraros), who notes that while he has trouble getting the men he wants he could get any woman because he's gay.",1.954508,2004-02-14,0.0,Eating Out,5.5,32.0,2004,0.0
0.0,83944.0,"The seaside city of Kaitan is not a happy place – the shipyard is downsizing due to poor economic conditions, and the city's residents are about to face another harsh northern winter. Sketches of Kaitan City offers five of the many stories concurrently happening in this city - A shipyard worker (Takehara Pistol) who has lost his job and can't afford to take care of his younger sister (Tanimura Mitsuki), an old woman (Nakazato Aki) who refuses to give up her home for redevelopment facing forced eviction, a planetarium owner (Kobayashi Kaoru) whose relationship with his family is quickly deteriorating, a young owner of a gas cylinder company (Kase Ryo) with plenty to be frustrated about, and a streetcar driver (Nishibori Shigeki) whose only son (Miura Masaki) refuses to visit him on a trip home from Tokyo. These characters may not seem like they have much to celebrate about on this New Year's Eve, but they each discover their own way to continue their lives.",0.079007,2010-12-18,0.0,Sketches of Kaitan City,5.5,2.0,2010,0.0
0.0,400174.0,"An adaptation of Alex Haley's ""Roots"", chronicling the history of an African slave sold to America and his descendants.",1.541295,2016-05-30,0.0,Roots,7.3,13.0,2016,0.0
7362000.0,9343.0,"The story of Brian Sweeney Fitzgerald, an extremely determined man who intends to build an opera house in the middle of a jungle.",4.760938,1982-03-04,0.0,Fitzcarraldo,7.7,151.0,1982,0.0
6000000.0,65650.0,"Dr. Martin Blake, who has spent his life looking for respect, meets an 18-year-old patient named Diane, suffering from a kidney infection, and gets a much-needed boost of self-esteem. However, when her health starts improving, Martin fears losing her, so he begins tampering with her treatment, keeping Diane sick and in the hospital right next to him.",8.278079,2011-01-01,5206.0,The Good Doctor,5.0,52.0,2011,0.0008676666666666667
40000000.0,1579.0,"Set in the Mayan civilization, when a man's idyllic presence is brutally disrupted by a violent invading force, he is taken on a perilous journey to a world ruled by fear and oppression where a harrowing end awaits him. Through a twist of fate and spurred by the power of his love for his woman and his family he will make a desperate break to return home and to ultimately save his way of life.",7.735233,2006-12-07,120175290.0,Apocalypto,7.3,1252.0,2006,3.00438225
0.0,21452.0,"Ran has a nightmare about her mother dying, but starts to remember what really happened involving herself, her mother, and her father from 10 years ago. Meanwhile, people are being injured by a certain culprit. Conan soon realizes that these people all have some kind of relation to Mouri, and that they all had a number in their name corresponding to a playing card and were being targeted in order,",3.834063,1998-04-19,0.0,Detective Conan: The Fourteenth Target,7.5,30.0,1998,0.0
0.0,50714.0,"Europol Agent Tom Brindle is called to Barcelona, Spain, to track down the notorious serial killer known as Pygmalion. A set of fingerprints lead to a young, volatile soldier, Marco Soler. Agent Brindle arrests Marco and intensely interrogates him, convinced that he has his man. Marco has an airtight alibi though and further investigation of the suspect leads Agent Brindle to a shocking discovery.",1.145595,2008-06-24,0.0,Reflections,3.9,5.0,2008,0.0
0.0,16151.0,"During one unusually hot weekend, four friends struggle after hearing some life-changing news.",0.617625,2005-03-03,0.0,Look Both Ways,5.3,11.0,2005,0.0
0.0,423367.0,"Once upon a time, the great soprano Sofia Mayer conquered the world with her voice, her beauty and the legend she carefully built around herself. Now only the legend remains — the diva herself hasn't performed for years, nor been seen in the glittering circles of society she once dominated. But the woman who fascinated and thrilled the world for so long would like to crown her career with one more triumph. And she'll use every dirty trick she knows to achieve it.",0.756327,2016-11-17,0.0,Queen of Spades,8.0,2.0,2016,0.0
0.0,161273.0,"In the year 2011, historian Raimo Lappalainen wants to illustrate how life was 50 years earlier. He becomes obsessed with the fate of a 1970s nude model, Saara Turunen, and finds a perfect actress to reconstruct her life and death in front of a TV camera. Meanwhile, a strike at a nuclear plant is covered up by the media. Written by Markku Kuoppamäki",0.274639,1969-02-07,0.0,A Time of Roses,5.0,1.0,1969,0.0
12000000.0,14397.0,"Convicted felon Max Truemont (played by Josh Holloway) is hired to execute a kidnapping of the son of one of the richest women in the state. Along with his fiancée Roxanne (played by Sarah Wayne Callies), Max joins two other strangers who were also hired by the same absent mastermind behind the kidnapping.",10.425288,2007-11-27,5285197.0,Whisper,6.2,62.0,2007,0.4404330833333333
0.0,8927.0,"It's almost summer in Sweden and minor indiscretions and misbehavior abound. Leffe likes to show off for his friends and play salacious pranks, especially when he's drinking. Meanwhile, a righteous grade-school teacher doesn't know where to draw the line: she insists her fellow educators need a bit of instruction. Then there are two young teenage girls who like to pose for sexy photos and to party, but one night in a park, one of them is found passed out drunk by a complete stranger.",1.347649,2008-11-28,0.0,Involuntary,6.9,19.0,2008,0.0
0.0,158455.0,"It’s snowing in Kabul, and gregarious waiter Mustafa charms a pretty student named Wajma. The pair begin a clandestine relationship—they’re playful and passionate but ever mindful of the societal rules they are breaking. After Wajma discovers she is pregnant, her certainty that Mustafa will marry her falters, and word of their dalliance gets out. Her father must decide between his culturally held right to uphold family honor and his devotion to his daughter.",0.222029,2013-01-20,0.0,An Afghan Love Story,6.5,4.0,2013,0.0
0.0,150229.0,"Charlie Rankin, recently released from prison, seeks vengeance for his jail-house mentor William ""The Buddha"" Pettigrew. Along the way, he meets the ethereal, yet streetwise, Florence Jane. They embark on a unlikely road trip, careening towards an unlikely redemption and uncertain resolution.",3.219988,2012-10-31,0.0,Tomorrow You're Gone,3.9,15.0,2012,0.0
0.0,288293.0,"Natsumi Rokudou, a spunky 10 year old girl from Japan receives a strange statue from her dad who's an archaeologist. Little does Natsumi know that the statue houses Ongo, a terrible monster bent on world conquest. In a dream, a strange old man named Ahem warns Natsumi of Ongo's return, and gives her a necklace and tells her to do a sexually suggestive dance that will protect her from peril. Once Natsumi awakens, she finds Ongo on her bed...who's not too threatening looking. But now whenever danger rears it's ugly head, Natsumi must swallow her modesty, and do the embarrassing dance to transform into Mii, the large breasted flower spirit of New Guinea's past.",0.076206,1997-03-26,0.0,Jungle de Ikou,6.5,2.0,1997,0.0
0.0,79836.0,0,1.273677,2011-12-02,0.0,Il giorno in più,6.2,24.0,2011,0.0
0.0,105763.0,"The story of Pascal Ichak, a larger-than-life French traveller, bon vivant, and chef, who falls in love with Georgia and a Georgian princess in the early 1920s. All is well until the arrival of the Red Army of the Caucasus, as the Soviet revolution that has swept Russian comes to Georgia. Told as a flashback from the present, as a French-Georgian man whose mother was Pascal's lover translates his memoirs for Pascal's niece.",0.631834,1996-06-06,0.0,A Chef in Love,3.5,2.0,1996,0.0
0.0,32065.0,A casino security guard is forced into violence from when the Hong Kong mob threatens his friends.,1.112171,1982-07-30,6660333.0,Forced Vengeance,5.8,14.0,1982,0.0
0.0,6715.0,"Dexter, age 11, who has AIDS, and his next door neighbor Eric, a little older and much bigger, become best friends. Eric also becomes closer to Dexter's mother than to his own, who is neglectful and bigoted and violently forbids their friendship upon learning of it. Dexter and Erik start the journey to find ""The Cure"" they had read about in the local newspaper.",2.686342,1995-04-21,0.0,The Cure,7.2,58.0,1995,0.0
0.0,177564.0,"Detruisez-vous is a ‘primitive’ film which breaks all the rules of film-making. It’s the first Zanzibar film (and predates the very naming of the movement), an attempt to make a film which defies the rules of production, the production line of commerce",0.071856,1969-05-09,0.0,Destroy Yourselves,8.0,2.0,1969,0.0
0.0,108251.0,"Inspired by a true story, Girl Fight recounts the harrowing story of a 16-year-old, stellar high school student whose life spirals downward when her former friends conspire to upload onto the Internet a shocking video of them beating her up.",0.589503,2011-10-03,0.0,Girl Fight,5.9,9.0,2011,0.0
